AGRI_KS,ET_KS,GRACE_Trend_KS,P_KS,SW_KS,URBAN_FLT_KS
0.38981497,2113.0,-122.624275,468.56,0.32180387,0.059983473
0.45537102,1589.0,-515.8428,277.67,0.028476192,0.0027838096
0.17200111,369.0,-312.72247,135.59,0.2801562,0.083878264
0.5718182,2476.0,-479.17065,346.9,0.34557664,0.2906033
0.8735787,2531.0,-413.40924,325.68,0.05340887,0.04355257
0.9146381,856.0,-312.72247,104.31,0.024983684,0.04195007
0.3365102,1066.0,-467.36386,161.81,0.2693376,0.071940534
0.31684107,773.0,-426.6893,290.07,0.027042871,0.11348979
0.32265022,2923.0,-186.82289,319.44,0.20742299,0.16508283
0.7873322,3634.0,-374.7312,782.889,0.73299855,0.33453313
0.67831093,561.0,-294.11075,200.19,0.0032120117,0.07598712
0.67684823,2933.0,-124.74118,574.64,0.01972637,0.21829404
0.58033115,1878.0,-376.82422,378.04,0.50519025,0.093227565
0.50744677,1230.0,-319.84076,343.69,0.48404366,0.20883985
0.3112058,763.0,-426.6893,302.56,0.029234147,0.12727582
0.7133069,2108.0,-230.03015,254.77,0.02978623,0.09277697
0.67494255,1562.0,-577.86804,327.59,0.2770227,0.40543774
0.3189946,1686.0,-226.0185,372.15,0.008400482,0.06664622
0.76526594,3397.0,-348.45395,494.823,0.0021726838,0.19207291
0.7774406,1952.0,-131.23068,395.72,0.005284544,0.06416104
0.8085013,1818.0,-347.7622,353.68,0.19990848,0.069864355
0.18749008,966.0,-252.41238,430.01,0.11395732,0.02928703
0.52231616,1656.0,-348.45395,503.07397,0.33675033,0.06864241
0.3909201,2769.0,-309.92313,422.36,0.013481202,0.12684743
0.64808357,2598.0,-250.47935,428.91998,0.1077137,0.23410732
0.7588489,2483.0,-197.0005,524.44,0.40319225,0.07638415
0.52701896,1613.0,-217.86607,271.31,0.44637585,0.2123639
0.6637766,2208.0,-353.1966,668.536,0.36924547,0.13754436
0.52379835,952.0,-243.7851,242.93,0.0,0.08509405
0.73116857,2794.0,-263.40884,642.45,0.31355178,0.12584226
0.1396283,2138.0,-401.34882,486.88,0.005908032,0.110935405
0.365235,1348.0,-316.21906,268.53,0.0,0.040241748
0.5001213,1779.0,-300.88504,476.42,0.21015908,0.14311656
0.4028207,2447.0,-458.6178,398.54,0.31645393,0.13155633
0.7233966,4107.0,-124.74118,603.48,0.035472214,0.21318
0.3142384,2255.0,-273.64133,559.79,0.14340085,0.1152189
0.74039334,1727.0,-348.45395,663.754,0.37730443,0.13196032
0.08247254,3227.0,-606.4602,329.03,0.45531815,0.06672761
0.39600328,1115.0,-453.73685,290.82,0.4745074,0.129891
0.7607349,2867.0,-147.70377,541.29004,0.20298602,0.08497252
0.43524572,1410.0,-299.21625,301.01,0.0,0.021546109
0.5680975,3435.0,-294.10437,466.23,0.12577298,0.12187215
0.62733483,1256.0,-279.8621,278.6,0.00031584429,0.14343369
0.54685175,3192.0,-375.15216,776.315,0.14721653,0.14406912
0.5534772,1519.0,-291.67087,464.69,0.29587317,0.1318413
0.6209154,3488.0,-320.67572,501.26,0.3399264,0.2994546
0.4222341,1119.0,-614.1719,265.88,0.34144598,0.1697339
0.51462275,2192.0,-250.47935,329.84,0.06108827,0.065251775
0.5654416,2651.0,-470.69324,339.34,0.03805043,0.08399695
0.7185238,1707.0,-297.68997,308.6,0.0,0.09383161
0.7573582,1690.0,-340.2625,209.01,0.0061720037,0.0917418
0.4445404,1265.0,-281.87766,432.99,0.07058596,0.038323157
0.17175366,537.0,-375.17303,219.06,0.14480321,0.037651293
0.52619386,3855.0,-176.06418,525.54,0.041379824,0.28461337
0.67443633,3403.0,-122.063446,442.25,0.37764218,0.1691846
0.36236134,2015.0,-337.66827,484.46,0.05420965,0.10221365
0.38801193,2348.0,-317.73572,329.54,0.0108420495,0.09216182
0.6640651,1760.0,-340.7523,280.63998,0.0,0.061831832
0.74168676,1965.0,-261.77164,304.92,0.0014960911,0.12721859
0.69092613,1012.0,-312.72247,102.42,0.3665386,0.0696397
0.27267823,2017.0,-388.67932,342.22,0.085945085,0.103851505
0.4445892,1477.0,-563.4581,317.04,0.39882198,0.078842096
0.73111945,2445.0,-353.30487,476.40997,0.043795243,0.1140329
0.40496272,1435.0,-296.68475,320.94,0.26105264,0.11135296
0.58018047,1399.0,-336.73245,305.11,0.0,0.18061496
0.6029617,2257.0,-343.61853,396.63,0.02623568,0.049401492
0.7829908,2503.0,-397.63855,321.22,0.35655123,0.35138544
0.8002407,2652.0,-118.081375,763.01,0.8825578,0.56989044
0.72247034,1284.0,-323.7525,225.56,0.04118795,0.09959925
0.3821879,1478.0,-614.1719,288.62,0.4194742,0.10971909
0.82353175,3397.0,-335.25708,613.89,0.26817858,0.3169958
0.14835338,1651.0,-122.624275,394.16,0.2890976,0.09372826
0.50030833,2029.0,-250.47935,404.49,0.1691043,0.06568546
0.6220565,1779.0,-273.6083,407.43,0.0,0.045064025
0.35329428,1485.0,-380.40277,141.67,0.0,0.011164328
0.39576685,1956.0,-319.84076,422.43,0.29433334,0.13849461
0.50487715,4077.0,-236.23709,491.7,0.18618831,0.21696271
0.6069679,4461.0,-108.96084,649.54,0.36759415,0.06339134
0.6099736,2319.0,-425.24097,372.55,0.0,0.09135102
0.78690875,2714.0,-273.07043,281.46,0.0016151035,0.14314604
0.698077,1904.0,-419.79913,341.07,0.00024353222,0.12183929
0.79090124,781.0,-419.35913,251.06,2.3053888e-06,0.05481676
0.6615642,2321.0,-287.94055,478.23,0.40654704,0.06956789
0.46242273,2182.0,-144.0245,442.84,0.0,0.025658863
0.82460505,2473.0,-293.1137,573.6,0.7933394,0.47347176
0.32712436,4067.0,-129.42975,570.66003,0.32967144,0.23148912
0.5184591,1092.0,-449.17493,231.98999,0.16094856,0.14220017
0.61307657,1121.0,-230.03015,209.17,0.19664606,0.11664513
0.5582113,2714.0,-353.1966,641.658,0.24233143,0.08702868
0.9170097,2002.0,-273.07043,280.08,0.0370852,0.046589937
0.78454673,2516.0,-563.4581,315.29,0.9045646,0.55384284
0.06546203,4719.0,-116.782745,681.09,0.11122811,0.15625443
0.32712436,3801.0,-299.64645,623.96,0.32967144,0.23148912
0.6413304,2399.0,-309.92313,387.53,0.08931558,0.12170185
0.08855517,2477.0,-301.73456,469.47,0.15693793,0.1918389
0.81544566,1126.0,-307.00412,228.45,0.3468883,0.30762565
0.6656055,2839.0,-387.64514,592.936,0.31747904,0.060475335
0.5784708,4279.0,-320.67572,815.99,0.43950742,0.057354435
0.8184632,1869.0,-337.66827,443.56,0.0003160729,0.09524081
0.6862257,2365.0,-317.15866,289.81,7.788624e-05,0.10805092
0.80495113,2986.0,-121.88341,622.6,0.7954349,0.444723
0.6875029,2825.0,-343.61853,320.21,0.00053360447,0.04765743
0.36148745,2177.0,-388.67932,345.39,0.3139691,0.08204748
0.4769377,2580.0,-283.8847,544.92,0.4345525,0.1459972
0.43277863,1920.0,-217.86607,326.17,0.49709788,0.1598958
0.6980936,1771.0,-353.30487,435.88,0.23176812,0.23109326
0.37136322,1381.0,-297.68997,272.88,0.0,0.024733383
0.55948853,1244.0,-571.2196,243.4,0.0,0.17235789
0.7715727,894.0,-503.74908,178.0,0.0013113536,0.06364521
0.6509291,2495.0,-270.61285,679.75,0.46209225,0.045417268
0.50497824,1489.0,-335.27618,456.66998,0.0,0.1140484
0.6042437,1626.0,-239.33809,202.99,5.3401263e-06,0.16082935
0.348718,2813.0,-315.14072,609.62,0.008025278,0.009218693
0.48148492,2282.0,-138.59648,325.66,0.0,0.14052388
0.32678455,1438.0,-226.0185,390.96,0.022151312,0.035277233
0.56375104,1388.0,-300.14246,447.93,6.90789e-05,0.10185736
0.65170366,1985.0,-239.60513,270.36002,0.040120307,0.04397496
0.35825932,1946.0,-250.47935,272.34,0.173231,0.11317231
0.92558557,1279.0,-577.86804,320.38,0.17812674,0.039989747
0.52027214,2705.0,-479.17065,345.36,0.24929161,0.23628922
0.5976145,1473.0,-266.20975,540.14,0.299565,0.1460972
0.1628421,4638.0,-368.102,764.4,0.5460642,0.13670568
0.3945362,1771.0,-400.74432,294.21,0.030456686,0.029300313
0.9046309,2131.0,-338.02228,537.51,0.24534614,0.077887654
0.49086216,3384.0,-335.25708,574.26,0.08017661,0.11818073
0.7443779,428.0,-419.35913,174.41,0.0,0.090138935
0.39957312,2453.0,-135.69774,641.31,0.28633612,0.112841316
0.43730834,2873.0,-397.63855,385.5,0.310422,0.15833287
0.3420743,3020.0,-128.15285,486.79,0.08889648,0.08351084
0.48327246,3592.0,-208.939,815.04,0.42407525,0.036706768
0.31579456,2954.0,-269.60287,545.85,0.0052991174,0.21134643
0.34601888,1382.0,-467.36386,251.87,0.01240635,0.040884286
0.63473856,2272.0,-283.16107,536.8,0.5466068,0.12557212
0.4472099,3468.0,-387.64905,427.38998,0.3581977,0.2947396
0.32437572,1364.0,-284.3849,403.82,0.0,0.050523978
0.5232259,278.0,-303.56976,141.37,0.0,0.07827649
0.71869797,1485.0,-374.48132,442.388,0.0,0.06819487
0.2767331,2482.0,-353.1966,630.808,0.14165562,0.058494806
0.22990045,2534.0,-273.64133,522.76,0.11970071,0.076791964
0.56406736,2856.0,-309.92313,462.63,0.03621283,0.08786019
0.4625499,1350.0,-252.41238,436.65,0.023685278,0.07401776
0.72847766,3742.0,-121.88341,636.62,0.5534228,0.17258637
0.11055226,1737.0,-401.34882,388.24,0.0037089637,0.088062204
0.6315975,2612.0,-197.17755,391.53,0.32740483,0.023678618
0.8098403,3691.0,-375.15216,815.709,0.2221868,0.2844423
0.60333145,1415.0,-474.36856,138.64,0.0,0.11086015
0.47566015,4187.0,-315.14072,608.64,0.030013926,0.054891933
0.7733921,2666.0,-110.0946,486.96,0.35648674,0.36559317
0.69979244,2095.0,-397.07172,526.77,0.08632342,0.023074994
0.49042144,1516.0,-273.48917,244.36,2.9383094e-07,0.112868406
0.7873322,2548.0,-430.43643,586.58997,0.73299855,0.33453313
0.4791133,1577.0,-425.24097,406.86002,0.0,0.075929806
0.09803086,3165.0,-122.063446,590.12,0.0027555255,0.099232696
0.72847766,4076.0,-374.7312,751.709,0.5534228,0.17258637
0.32008776,464.0,-323.7525,183.46,0.040796246,0.0377243
0.71406657,2448.0,-131.23068,414.11,0.0,0.13231412
0.6925056,1359.0,-123.7742,525.33,0.0032614863,0.08016991
0.6521625,2707.0,-197.17755,400.2,0.52940315,0.036400896
0.5354836,1540.0,-214.17244,313.19,0.21594875,0.06423813
0.6168617,2063.0,-461.4865,296.31,0.18493858,0.15337496
0.6547508,617.0,-375.17303,290.42,0.35558456,0.2074773
0.7141329,1618.0,-285.53815,425.58002,0.40964043,0.34285298
0.44891834,1486.0,-273.64133,420.47998,0.24834463,0.096540794
0.2867816,3696.0,-390.04718,799.63696,0.58251256,0.05917129
0.24693923,2226.0,-470.69324,279.63,0.0043741316,0.08281701
0.6904314,1770.0,-226.0185,355.93,0.10452207,0.14565921
0.8080386,2344.0,-387.13025,539.16,0.7012108,0.44631824
0.6345742,4010.0,-236.23709,523.0,0.050545715,0.29622295
0.8002407,2909.0,-330.90118,609.66,0.8825578,0.56989044
0.33961216,1420.0,-461.4865,188.0,0.16478807,0.025798934
0.7637874,2300.0,-122.624275,436.08002,0.006423003,0.2276773
0.46325225,1605.0,-267.43295,495.59,0.23427355,0.1154008
0.50988376,2833.0,-353.1966,602.063,0.13809054,0.110200904
0.4533288,1190.0,-296.68475,315.11,0.17372705,0.18364252
0.38891986,3415.0,-183.56854,498.86,0.004521121,0.19633622
0.4311808,2314.0,-156.36523,398.62,0.27245456,0.1692573
0.25982207,1897.0,-405.79517,434.06,0.0051879594,0.043702926
0.3637361,2783.0,-291.67087,512.3,0.017801987,0.051664293
0.47621232,1287.0,-375.17303,428.24,0.02751894,0.047770377
0.3616456,3620.0,-129.42975,518.86,0.3458583,0.18759878
0.64423245,2790.0,-320.67572,642.96,0.012452935,0.19544825
0.91618985,1340.0,-440.299,286.88,0.10372734,0.028583419
0.85836905,2313.0,-304.07312,448.83002,0.09190261,0.08167779
0.9468779,2351.0,-283.16107,501.15,0.5816219,0.31340715
0.9029287,2502.0,-387.13025,428.16,0.5979632,0.30379304
0.5826384,2909.0,-121.88341,527.37,0.34375387,0.26138678
0.7213724,2709.0,-122.063446,500.15,0.23639122,0.07882472
0.5646285,2225.0,-115.0085,481.7,0.10833401,0.28544334
0.30327964,2042.0,-368.68777,275.24,0.84270823,0.24761908
0.2711087,2934.0,-499.50964,469.63,0.30258,0.0075167
0.33561024,566.0,-284.06104,288.29,0.0,0.054906983
0.59982836,3764.0,-176.06418,562.37,0.042867683,0.084468745
0.7330192,1771.0,-335.27618,471.59,2.9383094e-07,0.030380705
0.6168988,2388.0,-197.17755,339.09,0.37960893,0.090417735
0.4903821,2497.0,-115.0085,437.15997,0.07695892,0.07687714
0.38951895,2527.0,-307.00412,386.22,0.3827629,0.2541293
0.7062007,1664.0,-281.87766,508.83,0.055356774,0.051954918
0.80660313,2621.0,-387.13025,564.76,0.8092566,0.51289135
0.34601888,1768.0,-267.43295,477.63,0.01240635,0.040884286
0.32588163,2034.0,-156.36523,454.61,0.04209687,0.15909249
0.8249892,2187.0,-337.66827,386.44,0.0003256588,0.17724909
0.57231045,2837.0,-287.94055,440.48,0.43754664,0.068555005
0.67502284,2606.0,-353.69125,682.7,0.34109613,0.41844264
0.37067804,3169.0,-329.17343,426.25,0.22811036,0.0617644
0.3251248,1382.0,-254.24326,321.66,0.03609907,0.09876328
0.7919912,2984.0,-110.0946,473.2,0.3316244,0.35038215
0.3371179,2275.0,-261.77164,496.05,0.006265808,0.07035075
0.87101126,1414.0,-323.7525,212.8,0.07091491,0.04397723
0.6317014,2050.0,-397.63855,354.23,0.37848318,0.29109204
0.57689184,1858.0,-348.45395,507.31,0.32254964,0.08009779
0.92216706,3313.0,-285.59644,250.49,0.04512415,0.06426899
0.5248877,3396.0,-215.99286,641.25,0.25275812,0.37709054
0.6586792,2332.0,-225.87646,505.46,0.12551452,0.030246641
0.4960172,2954.0,-147.70377,573.41,0.25960276,0.0878279
0.5378574,2738.0,-337.66827,413.37,0.0904259,0.16642599
0.67662174,3451.0,-361.9958,604.704,0.17396179,0.11653437
0.4182391,844.0,-235.16844,262.52002,0.0,0.032621823
0.72129595,2924.0,-128.15285,455.19,0.06542137,0.1413838
0.7759214,3184.0,-118.081375,833.98,0.44324297,0.31690916
0.83013064,1745.0,-358.8145,732.19,0.22614554,0.12057871
0.70652235,2234.0,-118.40811,463.6,0.08524211,0.15827446
0.6232889,2427.0,-401.34882,509.0,0.21023935,0.06916033
0.44462597,1951.0,-156.36523,505.71,0.10776994,0.09791614
0.3842519,1452.0,-226.0185,292.16998,0.07728217,0.08997195
0.54481584,1823.0,-401.34882,407.65,0.06190709,0.076088525
0.5051115,3073.0,-176.06418,516.75,0.043927196,0.100254774
0.28723457,1548.0,-152.47693,365.7,0.0,0.0038224377
0.5777247,3842.0,-387.12906,692.518,0.11738493,0.13117218
0.2867816,4252.0,-116.782745,718.97003,0.58251256,0.05917129
0.57497895,1808.0,-538.55914,289.91,0.07021305,0.20741259
0.56818223,3052.0,-315.14072,713.94,0.037496123,0.010481668
0.32976133,2597.0,-397.63855,382.7,0.30919543,0.113356784
0.45506865,1126.0,-590.4795,194.45999,0.059423085,0.032617822
0.5495356,2398.0,-397.07172,559.33,0.06010148,0.008114012
0.29213104,2893.0,-186.82289,379.59,0.3289464,0.17728506
0.40044144,3132.0,-241.49243,473.01,0.3022871,0.14538224
0.50303847,3139.0,-351.66302,360.88,0.4756386,0.175036
0.71903074,1176.0,-461.4865,286.5,0.36456293,0.06990915
0.65858823,3169.0,-183.56854,567.83,0.084217444,0.12796529
0.6303094,3741.0,-124.74118,641.16,0.0493654,0.14947605
0.32878834,2772.0,-225.87646,484.32,0.0148541955,0.002300045
0.6331846,3739.0,-374.7312,725.44403,0.53046083,0.3608236
0.4837111,2745.0,-237.9046,414.82,0.0,0.17861071
0.57399356,391.0,-419.35913,152.11,0.0,0.07468243
0.44802743,2620.0,-340.7523,313.78998,0.005667605,0.12109958
0.71921927,2224.0,-387.13025,506.31,0.39677694,0.27239263
0.40444025,2438.0,-311.00467,507.74,0.19671667,0.2121172
0.40126237,2068.0,-479.17065,326.22,0.27411926,0.2385866
0.7372538,2569.0,-387.64514,758.695,0.40454373,0.074717574
0.68598914,1548.0,-380.40277,200.16,0.00012093453,0.1298322
0.2767331,2919.0,-128.15285,569.68,0.14165562,0.058494806
0.4308724,2739.0,-283.16107,472.12,0.38974932,0.095716946
0.44188052,1722.0,-370.42548,399.203,0.00165277,0.034132507
0.29508108,3314.0,-310.64453,531.19,0.14656879,0.103667274
0.46271133,2082.0,-278.27295,475.48,0.0047951546,0.048507154
0.7515224,2068.0,-374.48132,521.338,0.0,0.08793158
0.36878997,2091.0,-217.86607,343.06,0.38737845,0.089256085
0.6325166,408.0,-303.56976,205.0,0.0,0.18286996
0.4926647,3294.0,-374.7312,763.313,0.37792858,0.16843718
0.3084909,1063.0,-260.29535,198.05,0.0,0.13177887
0.27857757,2169.0,-156.36523,475.05002,0.055256605,0.17057393
0.7794736,822.0,-354.32742,317.06,0.2690539,0.07091795
0.4560287,1642.0,-425.24097,415.97,0.0,0.10749812
0.25712237,2316.0,-237.9046,400.72,0.0,0.09973327
0.5979985,1159.0,-538.55914,321.73,0.03968573,0.0825335
0.5089361,1907.0,-388.67932,319.4,0.34918654,0.18006551
0.36790943,1651.0,-467.36386,246.57,0.015859049,0.07019558
0.35969093,1868.0,-122.624275,455.84,0.29886153,0.06580514
0.9259715,2077.0,-110.0946,512.63,0.19329531,0.05713654
0.3888727,3110.0,-368.58972,598.324,0.31502342,0.06260344
0.3418969,2655.0,-269.60287,531.05,0.0077821203,0.2191695
0.20304246,3568.0,-299.64645,505.22,0.74188995,0.17439269
0.5626767,2696.0,-376.82422,400.35,0.15825465,0.14399624
0.36558777,3835.0,-194.47037,482.07,0.004452531,0.17150265
0.47189772,1974.0,-237.32727,267.07,0.00019156924,0.12098838
0.21654971,1651.0,-353.30487,358.91998,0.1322402,0.03733435
0.33554676,1507.0,-239.60513,252.37,0.31537852,0.06923748
0.9227441,3088.0,-348.45395,594.83,0.03781028,0.08132325
0.15790726,3096.0,-606.4602,298.27,0.6674359,0.10530827
0.2725894,920.0,-375.17303,294.1,0.21038419,0.06373846
0.4327912,1197.0,-453.73685,280.68,0.49721405,0.16902879
0.5426095,2799.0,-364.69986,442.05,0.14972411,0.17145884
0.41138053,3135.0,-290.66278,537.13,0.018870609,0.0028583533
0.50030833,1002.0,-440.299,297.88,0.1691043,0.06568546
0.6274366,1456.0,-266.20975,433.34,0.052278325,0.13394563
0.9008903,2388.0,-225.87646,519.46,0.16478409,0.04907419
0.67601043,3718.0,-108.96084,500.61,0.36255565,0.39160556
0.7437983,1979.0,-430.43643,598.1,0.21443842,0.09882693
0.73808616,847.0,-354.32742,310.71002,0.37854338,0.20707604
0.6204709,2363.0,-376.82422,418.73,0.1336508,0.14330105
0.579088,3976.0,-122.063446,654.95,0.16336009,0.059735462
0.3232319,3294.0,-183.56854,557.83,0.008573731,0.059208546
0.21799462,2917.0,-375.8756,625.29,0.26095566,0.24454291
0.42822242,1639.0,-440.299,314.51,0.19452675,0.15478204
0.092852905,3812.0,-460.01898,605.92,0.43385914,0.09033768
0.58006215,2634.0,-196.78854,499.5,0.39533815,0.3495942
0.33166873,1338.0,-288.63718,219.18,0.0,0.04088203
0.71441245,1511.0,-458.6178,280.08,0.26780874,0.22512612
0.6432126,2062.0,-291.67087,459.26,0.3259075,0.18663235
0.1984506,4285.0,-239.37135,749.13,0.7013545,0.107708946
0.6888297,2047.0,-370.42548,484.133,0.0010711178,0.041873123
0.46860072,808.0,-440.299,297.93,0.09959363,0.0834948
0.87302965,2234.0,-354.32742,225.53,0.031757075,0.13142794
0.5009944,3217.0,-341.43176,520.73,0.19429485,0.3341938
0.58996016,3109.0,-387.64905,426.0,0.24838161,0.21265905
0.81943005,3153.0,-387.13025,523.23,0.3525299,0.25955188
0.6462698,1641.0,-297.68997,368.99,0.0,0.16891477
0.617038,2108.0,-266.20975,428.13998,0.33362108,0.17095011
0.75987095,3842.0,-294.64017,391.73,0.2574727,0.15959357
0.4662824,4128.0,-116.782745,659.14,0.4547296,0.17045382
0.8675121,643.0,-474.36856,147.04001,3.657727e-05,0.059400536
0.74518746,1917.0,-250.47935,405.41998,0.040451676,0.03767344
0.702376,1827.0,-267.43295,436.05,0.08010081,0.13262112
0.52306783,3081.0,-338.02228,410.96,0.33459476,0.2302087
0.2909669,1767.0,-109.84654,283.86002,0.20272747,0.08161654
0.7998772,3166.0,-293.1137,576.44,0.8815114,0.53196585
0.67613024,612.0,-380.40277,223.37999,0.0,0.16599074
0.49338886,2142.0,-115.0085,422.77002,0.15081747,0.16494586
0.6753438,1682.0,-300.88504,297.91998,0.3707625,0.31756195
0.9900825,2512.0,-351.68716,868.51,0.47327864,0.24033038
0.26873422,787.0,-294.11075,302.89,0.14332688,0.18307061
0.38634083,2861.0,-390.47763,641.646,0.47307697,0.1245487
0.23181196,1817.0,-270.61285,561.26,0.32617822,0.15487143
0.7161661,1545.0,-467.36386,354.9,0.066002905,0.15721849
0.4048845,1469.0,-642.6691,204.16,0.47677445,0.07833218
0.7763585,1893.0,-430.43643,528.82,0.73855764,0.4118124
0.7230052,805.0,-503.74908,172.01,0.0016257373,0.059374634
0.77798456,1596.0,-351.6481,327.72998,0.9123426,0.66786367
0.16779917,2331.0,-318.2562,409.65,0.0,0.027851822
0.63805556,1946.0,-282.12897,404.43,0.0008975295,0.12349502
0.6514153,1906.0,-131.23068,411.45,0.0,0.09687016
0.43562478,1211.0,-281.33893,292.11002,0.016067196,0.11187566
0.75419587,2345.0,-263.40884,595.2,0.34541672,0.1361122
0.5158425,3026.0,-215.99286,637.83,0.28098583,0.36837304
0.73700714,4268.0,-121.88341,658.72,0.7042316,0.22709462
0.75461584,1696.0,-122.624275,446.48,0.361307,0.18808126
0.57414883,1818.0,-266.20975,486.66,0.08023007,0.13287082
0.5620089,2255.0,-115.0085,404.29,0.075826585,0.021430345
0.30862114,3826.0,-239.37135,808.76,0.5048206,0.1594223
0.66450864,2039.0,-273.48917,270.47,1.1649337e-05,0.09522749
0.37687132,3162.0,-320.67572,432.8,0.2765756,0.1973898
0.45851377,3254.0,-110.0946,433.54,0.39050093,0.2332383
0.43252265,644.0,-312.72247,109.29,0.32042608,0.0702676
0.3428443,2364.0,-156.36523,494.71,0.093441345,0.18670568
0.38965687,2284.0,-160.42273,355.84,0.43562752,0.121831276
0.3902217,2590.0,-197.17755,380.56,0.14986058,0.033118322
0.67118645,1936.0,-226.0185,343.81,0.16724804,0.16297075
0.3922132,1043.0,-440.299,318.69,0.14683741,0.17662689
0.23705249,1875.0,-122.624275,367.46002,0.31779185,0.102817506
0.7186405,2710.0,-285.59644,321.89,0.3300332,0.20238104
0.3996733,1634.0,-338.74677,454.54,0.10787518,0.09063172
0.3898603,1455.0,-338.74677,446.69,0.076681145,0.09263064
0.5958112,1284.0,-425.24097,417.72,0.0,0.07228367
0.76504153,1933.0,-285.53815,372.44,0.35066733,0.29045463
0.43101007,1668.0,-461.4865,317.0,0.16739856,0.026145775
0.7247162,1342.0,-440.299,286.79,0.051807027,0.06705043
0.3481261,2083.0,-213.48747,482.41998,0.26796046,0.08359976
0.71213984,1816.0,-138.59648,367.59,0.0,0.2605578
0.4401401,1042.0,-252.41238,349.94,0.090735324,0.094997026
0.600226,1874.0,-313.5496,496.32,0.0010709901,0.1164865
0.44969967,1628.0,-138.59648,328.39,0.0,0.14553195
0.43796945,3120.0,-92.242584,475.85,0.04328839,0.086444244
0.9227441,1711.0,-421.4361,254.75,0.03781028,0.08132325
0.7550751,1540.0,-300.14246,309.43,0.0016844288,0.070802085
0.65176016,1771.0,-261.77164,267.48,0.02812803,0.08807674
0.7574479,2804.0,-145.61694,503.89,0.045696445,0.059329446
